Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,binary_label,source_file
80,163362,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.24274923,163362.0,0.0,163362,163362,163362,163362.0,0.0,163362,163362,0,0.0,0.0,0,0,0,0,0,0,64,0,12.24274923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80,100166832,6,5,353,11595,353,0,58.83333333,144.1116465,7240,0,2319.0,3331.638186,119.2810011,0.10981679,10000000.0,31600000.0,100000000,1,100000000,20000000.0,44700000.0,100000000,1,203607,50901.75,93686.28363,191182,159,0,0,0,0,200,168,0.059900068,0.049916723,0,7240,995.6666667,2326.066533,5410585.515,0,0,0,0,1,0,0,0,0,1086.181818,58.83333333,2319.0,200,0,0,0,0,0,0,6,353,5,11595,251,235,1,32,992.0,0.0,992,992,100000000.0,0.0,100000000,100000000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
53,71851,1,1,49,194,49,49,49.0,0.0,194,194,194.0,0.0,3381.9988587494,27.8353815535,71851.0,0.0,71851,71851,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.9176907767,13.9176907767,49,194,97.3333333333,83.7157890325,7008.3333333333,0,0,0,0,0,0,0,0,1,146.0,49.0,194.0,32,0,0,0,0,0,0,1,49,1,194,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
3476,56,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17857.14286,17857.14286,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,97529443,6,6,354,11595,354,0,59.0,144.5198948,5792,0,1932.5,2179.547086,122.5168486,0.123039768,8866313.0,29400000.0,97500000,3,97500000,19500000.0,43600000.0,97500000,3,11485,2297.0,4856.472125,10984,61,0,0,0,0,200,200,0.061519884,0.061519884,0,5792,919.1538462,1715.172773,2941817.641,0,0,0,0,1,0,0,0,1,995.75,59.0,1932.5,200,0,0,0,0,0,0,6,354,6,11595,251,235,1,32,273.0,0.0,273,273,97500000.0,0.0,97500000,97500000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
53,77520,4,2,132,130,33,33,33.0,0.0,65,65,65.0,0.0,3379.772962,77.3993808,15504.0,21864.21318,46268,2,31248,10416.0,17997.75464,31198,2,4,4.0,0.0,4,4,0,0,0,0,104,64,51.5995872,25.7997936,33,65,42.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,49.16666667,33.0,65.0,104,0,0,0,0,0,0,4,132,2,130,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,23730,2,2,78,152,39,39,39.0,0.0,76,76,76.0,0.0,9692.372524,168.5630004,7910.0,13658.10686,23681,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,64,80,84.28150021,84.28150021,39,76,53.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,67.25,39.0,76.0,64,0,0,0,0,0,0,2,78,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
45730,99628674,6,6,11595,371,7240,0,1932.5,3126.682571,353,0,61.83333333,142.6722351,120.1059847,0.120447252,9057152.182,30000000.0,99600000,1,99600000,19900000.0,44500000.0,99600000,85,99600000,19900000.0,44500000.0,99600000,1,0,0,0,0,200,164,0.060223626,0.060223626,0,7240,920.4615385,2243.481878,5033210.936,0,0,0,0,1,0,0,0,1,997.1666667,1932.5,61.83333333,200,0,0,0,0,0,0,6,11595,6,371,235,229,3,32,10985.0,0.0,10985,10985,99600000.0,0.0,99600000,99600000,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,150,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,1706666.66666667,26666.6666666667,50.0,80.5419145539,143,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13333.3333333333,13333.3333333333,38,90,58.8,28.4815729903,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,98923657,9,4,62,11601,20,0,6.888888889,5.30199124,7215,0,2900.25,3540.00286,117.8989976,0.13141447,8243638.083,26400000.0,91700000,1,98300000,12300000.0,32200000.0,91700000,1,681474,227158.0,362435.6275,645146,161,0,0,0,0,192,92,0.090979249,0.040435222,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,918.0,0.0,918,918,49100000.0,60200000.0,91700000,6529838,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,55962,12,7,1180,3253,901,0,98.3333333333,256.161644043,1397,0,464.7142857143,646.2841775065,79214.4669597227,339.5161002109,3109.0,5660.0913524118,15057,3,55962,5087.4545454546,7951.8830142758,20818,3,37471,6245.1666666667,7439.4035625624,15555,3,0,0,0,0,264,152,214.4312211858,125.0848790251,0,1397,221.65,451.4934603478,203846.344736842,0,0,0,1,0,0,0,0,0,233.3157894737,98.3333333333,464.7142857143,264,0,0,0,0,0,0,12,1180,7,3253,65535,32,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
21,146581,20,25,176,438,43,0,8.8,12.68069399,51,0,17.52,15.98468017,4188.810282,306.9974963,3331.386364,14073.33499,81501,1,146486,7709.789474,29357.76289,128160,1,146444,6101.833333,18791.83098,81501,1,0,0,0,0,656,816,136.4433317,170.5541646,0,51,13.34782609,15.06610234,226.9874396,0,0,0,1,0,0,0,0,1,13.64444444,8.8,17.52,656,0,0,0,0,0,0,20,176,25,438,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
63790,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,140,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
123,45901,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2091.457702,43.57203547,45901.0,0.0,45901,45901,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.78601773,21.78601773,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
443,100,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,120000.0,20000.0,100.0,0.0,100,100,100,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0,0,0,40,0,20000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
443,61237930,41,62,1084,79670,210,0,26.43902439,53.76850787,2920,0,1285.0,650.3868458,1318.692516,1.681964103,600371.8627,5830884.606,58900000,3,61200000,1530948.25,9315820.606,59000000,28,61200000,1002564.689,7542226.428,58900000,3,0,0,0,0,844,1264,0.669519691,1.012444411,0,2920,776.4807692,798.1745555,637082.621,0,0,0,1,0,0,0,0,1,784.0194175,26.43902439,1285.0,844,0,0,0,0,0,0,41,1084,62,79670,8192,127,39,20,2255741.0,0.0,2255741,2255741,58900000.0,0.0,58900000,58900000,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,5348784,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.747833526,1782928.0,3063696.526,5320543,103,5348784,2674392.0,3742368.296,5320646,28138,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560875145,0.186958382,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,53919,4,2,172,86,43,43,43.0,0.0,43,43,43.0,0.0,4784.9552105937,111.2780281533,10783.8,15022.9435098452,30896,3,30902,10300.6666666667,17836.0818660751,30896,3,3,3.0,0.0,3,3,0,0,0,0,128,40,74.1853521022,37.0926760511,43,43,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50.1666666667,43.0,43.0,128,0,0,0,0,0,0,4,172,2,86,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
44281,45,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,822222.2222,66666.66667,22.5,27.57716447,42,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,44444.44444,22222.22222,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80,2935,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1703.577513,733.75,489.1771152,1025,2,2935,733.75,489.1771152,1025,2,0,0.0,0.0,0,0,0,0,0,0,160,0,1703.577513,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
53,245,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,702040.8163,16326.53061,81.66666667,136.2546635,239,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8163.265306,8163.265306,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,421310,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,27611.49747,21.36194251,52663.75,148472.5173,420114,3,964,482.0,535.9869401,861,103,421195,84239.0,187760.3248,420114,3,0,0,0,0,72,132,7.120647504,14.24129501,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,116383889,22,22,1078,9915,517,0,49.0,141.2943567,1898,0,450.6818182,690.9144655,94.45465429,0.3780592,2706602.07,4409890.451,10000000,1,116000000,5542089.952,4958569.021,10000000,3,111000000,5294079.857,5106448.274,10100000,60,0,0,0,0,712,712,0.1890296,0.1890296,0,1898,244.2888889,528.2847296,279084.7556,0,0,0,1,0,0,0,0,1,249.8409091,49.0,450.6818182,712,0,0,0,0,0,0,22,1078,22,9915,29200,972,4,32,81370.41667,200755.5934,718852,22891,9617286.75,1396658.701,10000000,5182387,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
2003,94,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,63829.78723,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10638.29787,10638.29787,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
54868,23,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,1347826.087,173913.0435,7.666666667,9.865765725,19,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,20,130434.7826,43478.26087,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,60,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
2998,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
111,50,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,16.66666667,27.13546265,48,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,48,40,40000.0,40000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,54335,1,1,50,87,50,50,50.0,0.0,87,87,87.0,0.0,2521.395049,36.80868685,54335.0,0.0,54335,54335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,18.40434343,18.40434343,50,87,62.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,93.5,50.0,87.0,20,0,0,0,0,0,0,1,50,1,87,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,23829,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,7385.958286,167.8626883,7943.0,13752.48341,23823,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,83.93134416,83.93134416,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80,235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8510.638298,235.0,0.0,235,235,235,235.0,0.0,235,235,0,0.0,0.0,0,0,0,0,0,0,40,0,8510.638298,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80,82764165,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,140.918476,0.15707281,6897013.75,22400000.0,77800000,5,80900000,11600000.0,29200000.0,77800000,230,1864730,466182.5,931489.1392,1863416,5,0,0,0,0,172,112,0.096660191,0.060412619,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3080521.0,0.0,3080521,3080521,77800000.0,0.0,77800000,77800000,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80,82997149,6,7,368,11595,350,0,61.33333333,141.4477524,5792,0,1656.428571,2120.732252,144.1374812,0.156631886,6916429.083,23900000.0,82800000,2,82900000,16600000.0,37000000.0,82800000,2,83000000,13800000.0,33800000.0,82800000,45,0,0,0,0,164,232,0.07229164,0.084340246,0,5792,854.9285714,1665.979151,2775486.533,1,0,0,0,0,0,0,0,1,920.6923077,61.33333333,1656.428571,164,0,0,0,0,0,0,6,368,7,11595,0,235,3,20,12990.0,0.0,12990,12990,82800000.0,0.0,82800000,82800000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
54417,33145,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13.0,9.899494937,350791.9747,211.1932418,5524.166667,8389.403541,20321,13,33145,8286.25,9863.083337,20321,13,992,992.0,0.0,992,992,0,0,0,0,124,40,150.8523156,60.34092623,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80,100095609,6,7,373,11595,355,0,62.16666667,143.4885594,5792,0,1656.428571,2120.732252,119.5656844,0.129875827,8341300.75,28800000.0,99900000,25,99900000,20000000.0,44700000.0,99900000,988,100000000,16700000.0,40800000.0,99900000,46,0,0,0,0,164,232,0.059942689,0.069933138,0,5792,855.2857143,1665.863113,2775099.912,1,0,0,0,0,0,0,0,1,921.0769231,62.16666667,1656.428571,164,0,0,0,0,0,0,6,373,7,11595,0,235,3,20,10981.0,0.0,10981,10981,99900000.0,0.0,99900000,99900000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
3128,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,123671,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,97.0316404,24.2579101,61835.5,87447.18852,123670,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,32,16.17194007,8.085970033,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,125,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,68852321,18,17,6839,1485,1926,0,379.9444444,714.9803348,291,0,87.35294118,135.5234948,120.8964328,0.508334352,2025068.265,3820704.858,10000000,90,64400000,3788989.647,4809038.808,10100000,133,68700000,4296026.125,4772705.655,10100000,648,0,0,0,0,372,424,0.261429095,0.246905257,0,1926,231.2222222,528.8175009,279647.9492,0,0,0,1,0,0,0,0,0,237.8285714,379.9444444,87.35294118,372,0,0,0,0,0,0,18,6839,17,1485,8192,347,17,20,746388.3333,1544567.727,3899224,115728,9989082.333,21976.58821,10000000,9944696,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
80,85164073,6,6,353,11595,353,0,58.83333333,144.1116465,5792,0,1932.5,2181.008184,140.2939007,0.140904487,7742188.455,25600000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,153462,30692.4,60918.96614,139131,46,0,0,0,0,200,200,0.070452243,0.070452243,0,5792,919.0769231,1715.973944,2944566.577,0,0,0,0,1,0,0,0,1,995.6666667,58.83333333,1932.5,200,0,0,0,0,0,0,6,353,6,11595,251,235,1,32,4.0,0.0,4,4,85000000.0,0.0,85000000,85000000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
80,115930680,16,14,654,611,570,0,40.875,141.1079374,605,0,43.64285714,161.5776104,10.91169309,0.25877533,3997609.655,4877638.589,10000000,104,116000000,7728712.0,4151336.69,10100000,156,111000000,8504216.154,3762738.087,10100000,15248,0,0,0,0,332,424,0.138013509,0.120761821,0,605,40.80645161,146.0416423,21328.16129,0,0,0,1,0,0,0,0,0,42.16666667,40.875,43.64285714,332,0,0,0,0,0,0,16,654,14,611,8192,344,15,20,45584.36364,30771.97716,138365,36200,10000000.0,19198.50175,10000000,9951611,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
64179,87,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,137931.034482759,22988.5057471264,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11494.2528735632,11494.2528735632,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,50233,1,1,56,97,56,56,56.0,0.0,97,97,97.0,0.0,3045.806542,39.81446459,50233.0,0.0,50233,50233,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.9072323,19.9072323,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56.0,97.0,20,0,0,0,0,0,0,1,56,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1971,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,157441,3,5,382,11595,382,0,127.3333333,220.5478028,7240,0,2319.0,3331.638186,76072.94161,50.81268539,22491.57143,53441.63716,143117,8,13999,6999.5,9887.474121,13991,8,157401,39350.25,69488.1415,143117,86,0,0,0,0,104,168,19.05475702,31.75792837,0,7240,1330.777778,2633.800855,6936906.944,0,0,0,1,0,0,0,0,1,1497.125,127.3333333,2319.0,104,0,0,0,0,0,0,3,382,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
443,115729459,35,32,1470,28904,341,0,42.0,103.4186239,2896,0,903.25,848.4493256,262.4569428,0.578936431,1753476.652,3806952.038,10200000,2,116000000,3403807.618,4805307.817,10200000,49,113000000,3640784.258,4962297.499,10200000,48,0,0,0,0,1128,1032,0.302429479,0.276506952,0,2896,446.6764706,725.664131,526588.4311,0,0,0,1,0,0,0,0,0,453.3432836,42.0,903.25,1128,0,0,0,0,0,0,35,1470,32,28904,29200,255,6,32,93773.45455,137476.984,508282,52161,10200000.0,60011.87701,10200000,9988021,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
443,32941,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60.71461097,32941.0,0.0,32941,32941,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30.35730549,30.35730549,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,30,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
443,18117517,37,48,24850,49581,2667,0,671.6216216,882.6751747,2920,2,1032.9375,801.3325977,4108.234037,4.69159212,215684.7262,1108831.286,9999625,1,8117891,225496.9722,344558.5655,1490087,26,18100000,384788.8723,1470675.412,9999662,1,0,0,0,0,752,964,2.042222452,2.649369668,0,2920,865.4767442,852.0841125,726047.3347,0,0,0,1,0,0,0,0,1,875.6588235,671.6216216,1032.9375,752,0,0,0,0,0,0,37,24850,48,49581,8192,64240,36,20,8117891.0,0.0,8117891,8117891,9999625.0,0.0,9999625,9999625,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,293844,5,6,1034,414,517,0,206.8,258.6961538,234,0,69.0,95.90828953,4927.784811,37.43482937,29384.4,46809.75543,97225,1,196373,49093.25,56076.59375,97961,457,196634,39326.8,53734.78235,98410,1,0,0,0,0,112,132,17.01583153,20.41899784,0,517,120.6666667,186.1960518,34668.9697,0,0,0,1,0,0,0,0,1,131.6363636,206.8,69.0,112,0,0,0,0,0,0,5,1034,6,414,8192,131,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
